id,question_type,layer,stage,similarity,layer_divergence
10,model_abstraction_and_breakdown,22,brainstorm,0.947693,0.047848
10,model_abstraction_and_breakdown,22,graph,0.801016,0.047848
10,model_abstraction_and_breakdown,22,patterns,0.659651,0.047848
10,model_abstraction_and_breakdown,22,synthesis,0.857682,0.047848
10,model_abstraction_and_breakdown,22,answer,0.934401,0.047848
10,model_abstraction_and_breakdown,23,brainstorm,0.948023,0.057096
10,model_abstraction_and_breakdown,23,graph,0.800914,0.057096
10,model_abstraction_and_breakdown,23,patterns,0.659545,0.057096
10,model_abstraction_and_breakdown,23,synthesis,0.858061,0.057096
10,model_abstraction_and_breakdown,23,answer,0.934942,0.057096
10,model_abstraction_and_breakdown,24,brainstorm,0.947819,0.051362
10,model_abstraction_and_breakdown,24,graph,0.800978,0.051362
10,model_abstraction_and_breakdown,24,patterns,0.659611,0.051362
10,model_abstraction_and_breakdown,24,synthesis,0.857827,0.051362
10,model_abstraction_and_breakdown,24,answer,0.934608,0.051362
10,model_abstraction_and_breakdown,25,brainstorm,0.947697,0.047956
10,model_abstraction_and_breakdown,25,graph,0.801015,0.047956
10,model_abstraction_and_breakdown,25,patterns,0.65965,0.047956
10,model_abstraction_and_breakdown,25,synthesis,0.857687,0.047956
10,model_abstraction_and_breakdown,25,answer,0.934408,0.047956
10,model_abstraction_and_breakdown,26,brainstorm,0.947595,0.045163
10,model_abstraction_and_breakdown,26,graph,0.801044,0.045163
10,model_abstraction_and_breakdown,26,patterns,0.659681,0.045163
10,model_abstraction_and_breakdown,26,synthesis,0.857571,0.045163
10,model_abstraction_and_breakdown,26,answer,0.934243,0.045163
10,model_abstraction_and_breakdown,27,brainstorm,0.947523,0.043153
10,model_abstraction_and_breakdown,27,graph,0.801066,0.043153
10,model_abstraction_and_breakdown,27,patterns,0.659703,0.043153
10,model_abstraction_and_breakdown,27,synthesis,0.857487,0.043153
10,model_abstraction_and_breakdown,27,answer,0.934125,0.043153
10,model_abstraction_and_breakdown,28,brainstorm,0.94754,0.043628
10,model_abstraction_and_breakdown,28,graph,0.801061,0.043628
10,model_abstraction_and_breakdown,28,patterns,0.659698,0.043628
10,model_abstraction_and_breakdown,28,synthesis,0.857507,0.043628
10,model_abstraction_and_breakdown,28,answer,0.934153,0.043628
10,model_abstraction_and_breakdown,29,brainstorm,0.947387,0.039438
10,model_abstraction_and_breakdown,29,graph,0.801104,0.039438
10,model_abstraction_and_breakdown,29,patterns,0.659744,0.039438
10,model_abstraction_and_breakdown,29,synthesis,0.857332,0.039438
10,model_abstraction_and_breakdown,29,answer,0.933905,0.039438
10,model_abstraction_and_breakdown,30,brainstorm,0.947142,0.032793
10,model_abstraction_and_breakdown,30,graph,0.801171,0.032793
10,model_abstraction_and_breakdown,30,patterns,0.659815,0.032793
10,model_abstraction_and_breakdown,30,synthesis,0.857053,0.032793
10,model_abstraction_and_breakdown,30,answer,0.933509,0.032793
10,model_abstraction_and_breakdown,31,brainstorm,0.947193,0.034165
10,model_abstraction_and_breakdown,31,graph,0.801157,0.034165
10,model_abstraction_and_breakdown,31,patterns,0.6598,0.034165
10,model_abstraction_and_breakdown,31,synthesis,0.857111,0.034165
10,model_abstraction_and_breakdown,31,answer,0.933591,0.034165
10,model_abstraction_and_breakdown,32,brainstorm,0.946984,0.028551
10,model_abstraction_and_breakdown,32,graph,0.801212,0.028551
10,model_abstraction_and_breakdown,32,patterns,0.659859,0.028551
10,model_abstraction_and_breakdown,32,synthesis,0.856873,0.028551
10,model_abstraction_and_breakdown,32,answer,0.933255,0.028551
10,model_abstraction_and_breakdown,33,brainstorm,0.947037,0.029959
10,model_abstraction_and_breakdown,33,graph,0.801199,0.029959
10,model_abstraction_and_breakdown,33,patterns,0.659844,0.029959
10,model_abstraction_and_breakdown,33,synthesis,0.856933,0.029959
10,model_abstraction_and_breakdown,33,answer,0.93334,0.029959
10,model_abstraction_and_breakdown,34,brainstorm,0.946796,0.023523
10,model_abstraction_and_breakdown,34,graph,0.80126,0.023523
10,model_abstraction_and_breakdown,34,patterns,0.65991,0.023523
10,model_abstraction_and_breakdown,34,synthesis,0.856659,0.023523
10,model_abstraction_and_breakdown,34,answer,0.932953,0.023523
10,model_abstraction_and_breakdown,35,brainstorm,0.946443,0.014259
10,model_abstraction_and_breakdown,35,graph,0.801343,0.014259
10,model_abstraction_and_breakdown,35,patterns,0.66,0.014259
10,model_abstraction_and_breakdown,35,synthesis,0.856259,0.014259
10,model_abstraction_and_breakdown,35,answer,0.932391,0.014259
10,model_abstraction_and_breakdown,36,brainstorm,0.952714,0.214611
10,model_abstraction_and_breakdown,36,graph,0.798353,0.214611
10,model_abstraction_and_breakdown,36,patterns,0.657059,0.214611
10,model_abstraction_and_breakdown,36,synthesis,0.863686,0.214611
10,model_abstraction_and_breakdown,36,answer,0.943244,0.214611
