id,question_type,source_stage,target_stage,layer,path_effect_emb,path_effect_mech
3,hidden_variable_identification,graph,answer,6,0.9597,0.5455
3,hidden_variable_identification,graph,answer,7,0.9608,0.5455
3,hidden_variable_identification,graph,answer,8,0.9477,0.5455
3,hidden_variable_identification,graph,answer,9,0.9318,0.5455
3,hidden_variable_identification,graph,answer,10,0.9278,0.5455
3,hidden_variable_identification,graph,answer,20,0.8778,0.5455
3,hidden_variable_identification,graph,answer,21,0.8767,0.5455
3,hidden_variable_identification,graph,answer,22,0.8519,0.5455
3,hidden_variable_identification,graph,answer,23,0.8514,0.5455
3,hidden_variable_identification,graph,answer,24,0.8512,0.5455
3,hidden_variable_identification,graph,answer,28,0.8932,0.5455
3,hidden_variable_identification,graph,answer,29,0.8966,0.5455
3,hidden_variable_identification,graph,answer,30,0.9083,0.5455
3,hidden_variable_identification,graph,answer,31,0.9220,0.5455
3,hidden_variable_identification,graph,answer,32,0.9342,0.5455
3,hidden_variable_identification,graph,answer,36,0.8034,0.5455
4,model_abstraction_and_breakdown,graph,synthesis,0,0.6332,0.5714
4,model_abstraction_and_breakdown,graph,synthesis,1,0.9575,0.5714
4,model_abstraction_and_breakdown,graph,synthesis,2,0.9567,0.5714
4,model_abstraction_and_breakdown,graph,synthesis,3,0.9505,0.5714
4,model_abstraction_and_breakdown,graph,synthesis,4,0.9437,0.5714
4,model_abstraction_and_breakdown,graph,synthesis,5,0.9525,0.5714
4,model_abstraction_and_breakdown,graph,synthesis,6,0.9559,0.5714
4,model_abstraction_and_breakdown,graph,synthesis,7,0.9510,0.5714
4,model_abstraction_and_breakdown,graph,synthesis,8,0.9374,0.5714
4,model_abstraction_and_breakdown,graph,synthesis,9,0.9263,0.5714
4,model_abstraction_and_breakdown,graph,synthesis,10,0.9227,0.5714
4,model_abstraction_and_breakdown,graph,synthesis,20,0.8854,0.5714
4,model_abstraction_and_breakdown,graph,synthesis,21,0.8943,0.5714
4,model_abstraction_and_breakdown,graph,synthesis,22,0.8795,0.5714
4,model_abstraction_and_breakdown,graph,synthesis,23,0.8778,0.5714
4,model_abstraction_and_breakdown,graph,synthesis,24,0.8781,0.5714
4,model_abstraction_and_breakdown,graph,synthesis,28,0.9190,0.5714
4,model_abstraction_and_breakdown,graph,synthesis,29,0.9221,0.5714
4,model_abstraction_and_breakdown,graph,synthesis,30,0.9341,0.5714
4,model_abstraction_and_breakdown,graph,synthesis,31,0.9445,0.5714
4,model_abstraction_and_breakdown,graph,synthesis,32,0.9525,0.5714
4,model_abstraction_and_breakdown,graph,synthesis,36,0.8752,0.5714
4,model_abstraction_and_breakdown,patterns,synthesis,0,0.7071,0.5714
4,model_abstraction_and_breakdown,patterns,synthesis,1,0.9608,0.5714
4,model_abstraction_and_breakdown,patterns,synthesis,2,0.9623,0.5714
4,model_abstraction_and_breakdown,patterns,synthesis,3,0.9575,0.5714
4,model_abstraction_and_breakdown,patterns,synthesis,4,0.9487,0.5714
4,model_abstraction_and_breakdown,patterns,synthesis,5,0.9550,0.5714
4,model_abstraction_and_breakdown,patterns,synthesis,6,0.9603,0.5714
4,model_abstraction_and_breakdown,patterns,synthesis,7,0.9542,0.5714
4,model_abstraction_and_breakdown,patterns,synthesis,8,0.9423,0.5714
4,model_abstraction_and_breakdown,patterns,synthesis,9,0.9345,0.5714
4,model_abstraction_and_breakdown,patterns,synthesis,10,0.9316,0.5714
4,model_abstraction_and_breakdown,patterns,synthesis,20,0.8923,0.5714
4,model_abstraction_and_breakdown,patterns,synthesis,21,0.8952,0.5714
4,model_abstraction_and_breakdown,patterns,synthesis,22,0.8777,0.5714
4,model_abstraction_and_breakdown,patterns,synthesis,23,0.8750,0.5714
4,model_abstraction_and_breakdown,patterns,synthesis,24,0.8782,0.5714
4,model_abstraction_and_breakdown,patterns,synthesis,28,0.9101,0.5714
4,model_abstraction_and_breakdown,patterns,synthesis,29,0.9124,0.5714
4,model_abstraction_and_breakdown,patterns,synthesis,30,0.9239,0.5714
4,model_abstraction_and_breakdown,patterns,synthesis,31,0.9329,0.5714
4,model_abstraction_and_breakdown,patterns,synthesis,32,0.9416,0.5714
4,model_abstraction_and_breakdown,patterns,synthesis,36,0.8544,0.5714
5,tradeoff_and_non_monotonicity,graph,synthesis,0,0.6586,0.6154
5,tradeoff_and_non_monotonicity,graph,synthesis,1,0.9623,0.6154
5,tradeoff_and_non_monotonicity,graph,synthesis,2,0.9636,0.6154
5,tradeoff_and_non_monotonicity,graph,synthesis,3,0.9314,0.6154
5,tradeoff_and_non_monotonicity,graph,synthesis,4,0.9339,0.6154
5,tradeoff_and_non_monotonicity,graph,synthesis,5,0.9493,0.6154
5,tradeoff_and_non_monotonicity,graph,synthesis,6,0.9589,0.6154
5,tradeoff_and_non_monotonicity,graph,synthesis,7,0.9593,0.6154
5,tradeoff_and_non_monotonicity,graph,synthesis,8,0.9531,0.6154
5,tradeoff_and_non_monotonicity,graph,synthesis,9,0.9437,0.6154
5,tradeoff_and_non_monotonicity,graph,synthesis,10,0.9391,0.6154
5,tradeoff_and_non_monotonicity,graph,synthesis,20,0.8906,0.6154
5,tradeoff_and_non_monotonicity,graph,synthesis,21,0.8935,0.6154
5,tradeoff_and_non_monotonicity,graph,synthesis,22,0.8793,0.6154
5,tradeoff_and_non_monotonicity,graph,synthesis,23,0.8693,0.6154
5,tradeoff_and_non_monotonicity,graph,synthesis,24,0.8691,0.6154
5,tradeoff_and_non_monotonicity,graph,synthesis,28,0.9132,0.6154
5,tradeoff_and_non_monotonicity,graph,synthesis,29,0.9186,0.6154
5,tradeoff_and_non_monotonicity,graph,synthesis,30,0.9293,0.6154
5,tradeoff_and_non_monotonicity,graph,synthesis,31,0.9380,0.6154
5,tradeoff_and_non_monotonicity,graph,synthesis,32,0.9471,0.6154
5,tradeoff_and_non_monotonicity,graph,synthesis,36,0.8459,0.6154
5,tradeoff_and_non_monotonicity,patterns,synthesis,0,0.6857,0.6154
5,tradeoff_and_non_monotonicity,patterns,synthesis,1,0.9653,0.6154
5,tradeoff_and_non_monotonicity,patterns,synthesis,2,0.9676,0.6154
5,tradeoff_and_non_monotonicity,patterns,synthesis,3,0.9373,0.6154
5,tradeoff_and_non_monotonicity,patterns,synthesis,4,0.9424,0.6154
5,tradeoff_and_non_monotonicity,patterns,synthesis,5,0.9545,0.6154
5,tradeoff_and_non_monotonicity,patterns,synthesis,6,0.9643,0.6154
5,tradeoff_and_non_monotonicity,patterns,synthesis,7,0.9651,0.6154
5,tradeoff_and_non_monotonicity,patterns,synthesis,8,0.9604,0.6154
5,tradeoff_and_non_monotonicity,patterns,synthesis,9,0.9521,0.6154
5,tradeoff_and_non_monotonicity,patterns,synthesis,10,0.9497,0.6154
5,tradeoff_and_non_monotonicity,patterns,synthesis,20,0.9109,0.6154
5,tradeoff_and_non_monotonicity,patterns,synthesis,21,0.9108,0.6154
5,tradeoff_and_non_monotonicity,patterns,synthesis,22,0.9008,0.6154
5,tradeoff_and_non_monotonicity,patterns,synthesis,23,0.8920,0.6154
5,tradeoff_and_non_monotonicity,patterns,synthesis,24,0.8928,0.6154
5,tradeoff_and_non_monotonicity,patterns,synthesis,28,0.9285,0.6154
5,tradeoff_and_non_monotonicity,patterns,synthesis,29,0.9295,0.6154
5,tradeoff_and_non_monotonicity,patterns,synthesis,30,0.9378,0.6154
5,tradeoff_and_non_monotonicity,patterns,synthesis,31,0.9464,0.6154
5,tradeoff_and_non_monotonicity,patterns,synthesis,32,0.9537,0.6154
5,tradeoff_and_non_monotonicity,patterns,synthesis,36,0.8813,0.6154
5,tradeoff_and_non_monotonicity,synthesis,answer,0,0.6448,0.6154
5,tradeoff_and_non_monotonicity,synthesis,answer,1,0.9638,0.6154
5,tradeoff_and_non_monotonicity,synthesis,answer,2,0.9655,0.6154
5,tradeoff_and_non_monotonicity,synthesis,answer,3,0.9641,0.6154
5,tradeoff_and_non_monotonicity,synthesis,answer,4,0.9545,0.6154
5,tradeoff_and_non_monotonicity,synthesis,answer,5,0.9629,0.6154
5,tradeoff_and_non_monotonicity,synthesis,answer,6,0.9666,0.6154
5,tradeoff_and_non_monotonicity,synthesis,answer,7,0.9681,0.6154
5,tradeoff_and_non_monotonicity,synthesis,answer,8,0.9598,0.6154
5,tradeoff_and_non_monotonicity,synthesis,answer,9,0.9498,0.6154
5,tradeoff_and_non_monotonicity,synthesis,answer,10,0.9435,0.6154
5,tradeoff_and_non_monotonicity,synthesis,answer,20,0.9228,0.6154
5,tradeoff_and_non_monotonicity,synthesis,answer,21,0.9257,0.6154
5,tradeoff_and_non_monotonicity,synthesis,answer,22,0.9183,0.6154
5,tradeoff_and_non_monotonicity,synthesis,answer,23,0.9169,0.6154
5,tradeoff_and_non_monotonicity,synthesis,answer,24,0.9176,0.6154
5,tradeoff_and_non_monotonicity,synthesis,answer,28,0.9474,0.6154
5,tradeoff_and_non_monotonicity,synthesis,answer,29,0.9478,0.6154
5,tradeoff_and_non_monotonicity,synthesis,answer,30,0.9544,0.6154
5,tradeoff_and_non_monotonicity,synthesis,answer,31,0.9608,0.6154
5,tradeoff_and_non_monotonicity,synthesis,answer,32,0.9661,0.6154
5,tradeoff_and_non_monotonicity,synthesis,answer,36,0.8861,0.6154
5,tradeoff_and_non_monotonicity,brainstorm,answer,0,0.6627,0.6154
5,tradeoff_and_non_monotonicity,brainstorm,answer,1,0.9674,0.6154
5,tradeoff_and_non_monotonicity,brainstorm,answer,2,0.9589,0.6154
5,tradeoff_and_non_monotonicity,brainstorm,answer,3,0.9466,0.6154
5,tradeoff_and_non_monotonicity,brainstorm,answer,4,0.9339,0.6154
5,tradeoff_and_non_monotonicity,brainstorm,answer,5,0.9490,0.6154
5,tradeoff_and_non_monotonicity,brainstorm,answer,6,0.9490,0.6154
5,tradeoff_and_non_monotonicity,brainstorm,answer,7,0.1519,0.6154
5,tradeoff_and_non_monotonicity,brainstorm,answer,8,0.1736,0.6154
5,tradeoff_and_non_monotonicity,brainstorm,answer,9,0.1860,0.6154
5,tradeoff_and_non_monotonicity,brainstorm,answer,10,0.2068,0.6154
5,tradeoff_and_non_monotonicity,brainstorm,answer,20,0.4387,0.6154
5,tradeoff_and_non_monotonicity,brainstorm,answer,21,0.4606,0.6154
5,tradeoff_and_non_monotonicity,brainstorm,answer,22,0.4669,0.6154
5,tradeoff_and_non_monotonicity,brainstorm,answer,23,0.5103,0.6154
5,tradeoff_and_non_monotonicity,brainstorm,answer,24,0.5657,0.6154
5,tradeoff_and_non_monotonicity,brainstorm,answer,28,0.7232,0.6154
5,tradeoff_and_non_monotonicity,brainstorm,answer,29,0.7460,0.6154
5,tradeoff_and_non_monotonicity,brainstorm,answer,30,0.7796,0.6154
5,tradeoff_and_non_monotonicity,brainstorm,answer,31,0.8127,0.6154
5,tradeoff_and_non_monotonicity,brainstorm,answer,32,0.8382,0.6154
5,tradeoff_and_non_monotonicity,brainstorm,answer,36,0.8666,0.6154
5,tradeoff_and_non_monotonicity,graph,answer,0,0.6760,0.6154
5,tradeoff_and_non_monotonicity,graph,answer,1,0.9646,0.6154
5,tradeoff_and_non_monotonicity,graph,answer,2,0.9614,0.6154
5,tradeoff_and_non_monotonicity,graph,answer,3,0.9535,0.6154
5,tradeoff_and_non_monotonicity,graph,answer,4,0.9444,0.6154
5,tradeoff_and_non_monotonicity,graph,answer,5,0.9558,0.6154
5,tradeoff_and_non_monotonicity,graph,answer,6,0.9583,0.6154
5,tradeoff_and_non_monotonicity,graph,answer,7,0.9598,0.6154
5,tradeoff_and_non_monotonicity,graph,answer,8,0.9461,0.6154
5,tradeoff_and_non_monotonicity,graph,answer,9,0.9336,0.6154
5,tradeoff_and_non_monotonicity,graph,answer,10,0.9273,0.6154
5,tradeoff_and_non_monotonicity,graph,answer,20,0.8730,0.6154
5,tradeoff_and_non_monotonicity,graph,answer,21,0.8814,0.6154
5,tradeoff_and_non_monotonicity,graph,answer,22,0.8688,0.6154
5,tradeoff_and_non_monotonicity,graph,answer,23,0.8637,0.6154
5,tradeoff_and_non_monotonicity,graph,answer,24,0.8652,0.6154
5,tradeoff_and_non_monotonicity,graph,answer,28,0.9240,0.6154
5,tradeoff_and_non_monotonicity,graph,answer,29,0.9262,0.6154
5,tradeoff_and_non_monotonicity,graph,answer,30,0.9367,0.6154
5,tradeoff_and_non_monotonicity,graph,answer,31,0.9454,0.6154
5,tradeoff_and_non_monotonicity,graph,answer,32,0.9530,0.6154
5,tradeoff_and_non_monotonicity,graph,answer,36,0.8627,0.6154
6,tradeoff_and_non_monotonicity,graph,synthesis,0,0.5988,0.3636
6,tradeoff_and_non_monotonicity,graph,synthesis,1,0.9505,0.3636
6,tradeoff_and_non_monotonicity,graph,synthesis,2,0.9559,0.3636
6,tradeoff_and_non_monotonicity,graph,synthesis,3,0.9462,0.3636
6,tradeoff_and_non_monotonicity,graph,synthesis,4,0.9312,0.3636
6,tradeoff_and_non_monotonicity,graph,synthesis,5,0.9501,0.3636
6,tradeoff_and_non_monotonicity,graph,synthesis,6,0.9574,0.3636
6,tradeoff_and_non_monotonicity,graph,synthesis,7,0.9607,0.3636
6,tradeoff_and_non_monotonicity,graph,synthesis,8,0.9507,0.3636
6,tradeoff_and_non_monotonicity,graph,synthesis,9,0.9425,0.3636
6,tradeoff_and_non_monotonicity,graph,synthesis,10,0.9368,0.3636
6,tradeoff_and_non_monotonicity,graph,synthesis,20,0.8668,0.3636
6,tradeoff_and_non_monotonicity,graph,synthesis,21,0.8715,0.3636
6,tradeoff_and_non_monotonicity,graph,synthesis,22,0.8567,0.3636
6,tradeoff_and_non_monotonicity,graph,synthesis,23,0.8379,0.3636
6,tradeoff_and_non_monotonicity,graph,synthesis,24,0.8408,0.3636
6,tradeoff_and_non_monotonicity,graph,synthesis,28,0.9025,0.3636
6,tradeoff_and_non_monotonicity,graph,synthesis,29,0.9091,0.3636
6,tradeoff_and_non_monotonicity,graph,synthesis,30,0.9214,0.3636
6,tradeoff_and_non_monotonicity,graph,synthesis,31,0.9326,0.3636
6,tradeoff_and_non_monotonicity,graph,synthesis,32,0.9418,0.3636
6,tradeoff_and_non_monotonicity,graph,synthesis,36,0.7673,0.3636
6,tradeoff_and_non_monotonicity,patterns,synthesis,0,0.6293,0.3636
6,tradeoff_and_non_monotonicity,patterns,synthesis,1,0.9651,0.3636
6,tradeoff_and_non_monotonicity,patterns,synthesis,2,0.9686,0.3636
6,tradeoff_and_non_monotonicity,patterns,synthesis,3,0.9626,0.3636
6,tradeoff_and_non_monotonicity,patterns,synthesis,4,0.9567,0.3636
6,tradeoff_and_non_monotonicity,patterns,synthesis,5,0.9672,0.3636
6,tradeoff_and_non_monotonicity,patterns,synthesis,6,0.9713,0.3636
6,tradeoff_and_non_monotonicity,patterns,synthesis,7,0.9745,0.3636
6,tradeoff_and_non_monotonicity,patterns,synthesis,8,0.9693,0.3636
6,tradeoff_and_non_monotonicity,patterns,synthesis,9,0.9639,0.3636
6,tradeoff_and_non_monotonicity,patterns,synthesis,10,0.9611,0.3636
6,tradeoff_and_non_monotonicity,patterns,synthesis,20,0.9181,0.3636
6,tradeoff_and_non_monotonicity,patterns,synthesis,21,0.9231,0.3636
6,tradeoff_and_non_monotonicity,patterns,synthesis,22,0.9154,0.3636
6,tradeoff_and_non_monotonicity,patterns,synthesis,23,0.9043,0.3636
6,tradeoff_and_non_monotonicity,patterns,synthesis,24,0.9038,0.3636
6,tradeoff_and_non_monotonicity,patterns,synthesis,28,0.9312,0.3636
6,tradeoff_and_non_monotonicity,patterns,synthesis,29,0.9344,0.3636
6,tradeoff_and_non_monotonicity,patterns,synthesis,30,0.9435,0.3636
6,tradeoff_and_non_monotonicity,patterns,synthesis,31,0.9517,0.3636
6,tradeoff_and_non_monotonicity,patterns,synthesis,32,0.9580,0.3636
6,tradeoff_and_non_monotonicity,patterns,synthesis,36,0.7387,0.3636
6,tradeoff_and_non_monotonicity,synthesis,answer,0,0.6164,0.3636
6,tradeoff_and_non_monotonicity,synthesis,answer,1,0.9580,0.3636
6,tradeoff_and_non_monotonicity,synthesis,answer,2,0.9631,0.3636
6,tradeoff_and_non_monotonicity,synthesis,answer,3,0.9590,0.3636
6,tradeoff_and_non_monotonicity,synthesis,answer,4,0.9547,0.3636
6,tradeoff_and_non_monotonicity,synthesis,answer,5,0.9624,0.3636
6,tradeoff_and_non_monotonicity,synthesis,answer,6,0.9679,0.3636
6,tradeoff_and_non_monotonicity,synthesis,answer,7,0.9686,0.3636
6,tradeoff_and_non_monotonicity,synthesis,answer,8,0.9613,0.3636
6,tradeoff_and_non_monotonicity,synthesis,answer,9,0.9511,0.3636
6,tradeoff_and_non_monotonicity,synthesis,answer,10,0.9472,0.3636
6,tradeoff_and_non_monotonicity,synthesis,answer,20,0.9055,0.3636
6,tradeoff_and_non_monotonicity,synthesis,answer,21,0.9076,0.3636
6,tradeoff_and_non_monotonicity,synthesis,answer,22,0.8913,0.3636
6,tradeoff_and_non_monotonicity,synthesis,answer,23,0.8811,0.3636
6,tradeoff_and_non_monotonicity,synthesis,answer,24,0.8750,0.3636
6,tradeoff_and_non_monotonicity,synthesis,answer,28,0.9150,0.3636
6,tradeoff_and_non_monotonicity,synthesis,answer,29,0.9163,0.3636
6,tradeoff_and_non_monotonicity,synthesis,answer,30,0.9287,0.3636
6,tradeoff_and_non_monotonicity,synthesis,answer,31,0.9389,0.3636
6,tradeoff_and_non_monotonicity,synthesis,answer,32,0.9478,0.3636
6,tradeoff_and_non_monotonicity,synthesis,answer,36,0.8908,0.3636
6,tradeoff_and_non_monotonicity,brainstorm,answer,0,0.6874,0.3636
6,tradeoff_and_non_monotonicity,brainstorm,answer,1,0.9595,0.3636
6,tradeoff_and_non_monotonicity,brainstorm,answer,2,0.9604,0.3636
6,tradeoff_and_non_monotonicity,brainstorm,answer,3,0.9501,0.3636
6,tradeoff_and_non_monotonicity,brainstorm,answer,4,0.9467,0.3636
6,tradeoff_and_non_monotonicity,brainstorm,answer,5,0.9589,0.3636
6,tradeoff_and_non_monotonicity,brainstorm,answer,6,0.9672,0.3636
6,tradeoff_and_non_monotonicity,brainstorm,answer,7,0.1575,0.3636
6,tradeoff_and_non_monotonicity,brainstorm,answer,8,0.1794,0.3636
6,tradeoff_and_non_monotonicity,brainstorm,answer,9,0.1941,0.3636
6,tradeoff_and_non_monotonicity,brainstorm,answer,10,0.2169,0.3636
6,tradeoff_and_non_monotonicity,brainstorm,answer,20,0.4330,0.3636
6,tradeoff_and_non_monotonicity,brainstorm,answer,21,0.4566,0.3636
6,tradeoff_and_non_monotonicity,brainstorm,answer,22,0.4640,0.3636
6,tradeoff_and_non_monotonicity,brainstorm,answer,23,0.4946,0.3636
6,tradeoff_and_non_monotonicity,brainstorm,answer,24,0.5582,0.3636
6,tradeoff_and_non_monotonicity,brainstorm,answer,28,0.7341,0.3636
6,tradeoff_and_non_monotonicity,brainstorm,answer,29,0.7622,0.3636
6,tradeoff_and_non_monotonicity,brainstorm,answer,30,0.7980,0.3636
6,tradeoff_and_non_monotonicity,brainstorm,answer,31,0.8328,0.3636
6,tradeoff_and_non_monotonicity,brainstorm,answer,32,0.8572,0.3636
6,tradeoff_and_non_monotonicity,brainstorm,answer,36,0.9077,0.3636
6,tradeoff_and_non_monotonicity,graph,answer,0,0.6186,0.3636
6,tradeoff_and_non_monotonicity,graph,answer,1,0.9501,0.3636
6,tradeoff_and_non_monotonicity,graph,answer,2,0.9578,0.3636
6,tradeoff_and_non_monotonicity,graph,answer,3,0.9533,0.3636
6,tradeoff_and_non_monotonicity,graph,answer,4,0.9451,0.3636
6,tradeoff_and_non_monotonicity,graph,answer,5,0.9579,0.3636
6,tradeoff_and_non_monotonicity,graph,answer,6,0.9644,0.3636
6,tradeoff_and_non_monotonicity,graph,answer,7,0.9652,0.3636
6,tradeoff_and_non_monotonicity,graph,answer,8,0.9556,0.3636
6,tradeoff_and_non_monotonicity,graph,answer,9,0.9451,0.3636
6,tradeoff_and_non_monotonicity,graph,answer,10,0.9394,0.3636
6,tradeoff_and_non_monotonicity,graph,answer,20,0.8900,0.3636
6,tradeoff_and_non_monotonicity,graph,answer,21,0.8928,0.3636
6,tradeoff_and_non_monotonicity,graph,answer,22,0.8781,0.3636
6,tradeoff_and_non_monotonicity,graph,answer,23,0.8686,0.3636
6,tradeoff_and_non_monotonicity,graph,answer,24,0.8712,0.3636
6,tradeoff_and_non_monotonicity,graph,answer,28,0.9154,0.3636
6,tradeoff_and_non_monotonicity,graph,answer,29,0.9182,0.3636
6,tradeoff_and_non_monotonicity,graph,answer,30,0.9295,0.3636
6,tradeoff_and_non_monotonicity,graph,answer,31,0.9387,0.3636
6,tradeoff_and_non_monotonicity,graph,answer,32,0.9467,0.3636
6,tradeoff_and_non_monotonicity,graph,answer,36,0.7994,0.3636
8,tradeoff_and_non_monotonicity,graph,synthesis,0,0.5108,0.3636
8,tradeoff_and_non_monotonicity,graph,synthesis,1,0.9386,0.3636
8,tradeoff_and_non_monotonicity,graph,synthesis,2,0.9388,0.3636
8,tradeoff_and_non_monotonicity,graph,synthesis,3,0.9293,0.3636
8,tradeoff_and_non_monotonicity,graph,synthesis,4,0.9204,0.3636
8,tradeoff_and_non_monotonicity,graph,synthesis,5,0.9383,0.3636
8,tradeoff_and_non_monotonicity,graph,synthesis,6,0.9489,0.3636
8,tradeoff_and_non_monotonicity,graph,synthesis,7,0.9540,0.3636
8,tradeoff_and_non_monotonicity,graph,synthesis,8,0.9447,0.3636
8,tradeoff_and_non_monotonicity,graph,synthesis,9,0.9369,0.3636
8,tradeoff_and_non_monotonicity,graph,synthesis,10,0.9259,0.3636
8,tradeoff_and_non_monotonicity,graph,synthesis,20,0.8542,0.3636
8,tradeoff_and_non_monotonicity,graph,synthesis,21,0.8629,0.3636
8,tradeoff_and_non_monotonicity,graph,synthesis,22,0.8438,0.3636
8,tradeoff_and_non_monotonicity,graph,synthesis,23,0.8095,0.3636
8,tradeoff_and_non_monotonicity,graph,synthesis,24,0.8119,0.3636
