id,question_type,layer,stage,reasoning_answer_cosine_distance,reasoning_answer_cosine_similarity
2,causal_multiscale_reasoning,32,patterns,0.035343,0.964657
2,causal_multiscale_reasoning,33,patterns,0.033191,0.966809
2,causal_multiscale_reasoning,34,patterns,0.027559,0.972441
2,causal_multiscale_reasoning,35,patterns,0.017438,0.982562
2,causal_multiscale_reasoning,36,patterns,0.279346,0.720654
2,causal_multiscale_reasoning,0,synthesis,0.227675,0.772325
2,causal_multiscale_reasoning,1,synthesis,0.015777,0.984223
2,causal_multiscale_reasoning,2,synthesis,0.013393,0.986607
2,causal_multiscale_reasoning,3,synthesis,0.013889,0.986111
2,causal_multiscale_reasoning,4,synthesis,0.015465,0.984535
2,causal_multiscale_reasoning,5,synthesis,0.01636,0.98364
2,causal_multiscale_reasoning,6,synthesis,0.012876,0.987124
2,causal_multiscale_reasoning,7,synthesis,0.00111,0.99889
2,causal_multiscale_reasoning,8,synthesis,0.001423,0.998577
2,causal_multiscale_reasoning,9,synthesis,0.001844,0.998156
2,causal_multiscale_reasoning,10,synthesis,0.002145,0.997855
2,causal_multiscale_reasoning,11,synthesis,0.002364,0.997636
2,causal_multiscale_reasoning,12,synthesis,0.002584,0.997416
2,causal_multiscale_reasoning,13,synthesis,0.002801,0.997199
2,causal_multiscale_reasoning,14,synthesis,0.003066,0.996934
2,causal_multiscale_reasoning,15,synthesis,0.003229,0.996771
2,causal_multiscale_reasoning,16,synthesis,0.003556,0.996444
2,causal_multiscale_reasoning,17,synthesis,0.003696,0.996304
2,causal_multiscale_reasoning,18,synthesis,0.004161,0.995839
2,causal_multiscale_reasoning,19,synthesis,0.004858,0.995142
2,causal_multiscale_reasoning,20,synthesis,0.006063,0.993937
2,causal_multiscale_reasoning,21,synthesis,0.006668,0.993332
2,causal_multiscale_reasoning,22,synthesis,0.007445,0.992555
2,causal_multiscale_reasoning,23,synthesis,0.008635,0.991365
2,causal_multiscale_reasoning,24,synthesis,0.009817,0.990183
2,causal_multiscale_reasoning,25,synthesis,0.009055,0.990945
2,causal_multiscale_reasoning,26,synthesis,0.009717,0.990283
2,causal_multiscale_reasoning,27,synthesis,0.009842,0.990158
2,causal_multiscale_reasoning,28,synthesis,0.010942,0.989058
2,causal_multiscale_reasoning,29,synthesis,0.011746,0.988254
2,causal_multiscale_reasoning,30,synthesis,0.01117,0.98883
2,causal_multiscale_reasoning,31,synthesis,0.010916,0.989084
2,causal_multiscale_reasoning,32,synthesis,0.010551,0.989449
2,causal_multiscale_reasoning,33,synthesis,0.010168,0.989832
2,causal_multiscale_reasoning,34,synthesis,0.008738,0.991262
2,causal_multiscale_reasoning,35,synthesis,0.006102,0.993898
2,causal_multiscale_reasoning,36,synthesis,0.051868,0.948132
2,causal_multiscale_reasoning,0,reasoning,0.104833,0.895167
2,causal_multiscale_reasoning,1,reasoning,0.014997,0.985003
2,causal_multiscale_reasoning,2,reasoning,0.017225,0.982775
2,causal_multiscale_reasoning,3,reasoning,0.02361,0.97639
2,causal_multiscale_reasoning,4,reasoning,0.02885,0.97115
2,causal_multiscale_reasoning,5,reasoning,0.028189,0.971811
2,causal_multiscale_reasoning,6,reasoning,0.024035,0.975965
2,causal_multiscale_reasoning,7,reasoning,0.002183,0.997817
2,causal_multiscale_reasoning,8,reasoning,0.003077,0.996923
2,causal_multiscale_reasoning,9,reasoning,0.004026,0.995974
2,causal_multiscale_reasoning,10,reasoning,0.004802,0.995198
2,causal_multiscale_reasoning,11,reasoning,0.0058,0.9942
2,causal_multiscale_reasoning,12,reasoning,0.006964,0.993036
2,causal_multiscale_reasoning,13,reasoning,0.007695,0.992305
2,causal_multiscale_reasoning,14,reasoning,0.008774,0.991226
2,causal_multiscale_reasoning,15,reasoning,0.009911,0.990089
2,causal_multiscale_reasoning,16,reasoning,0.010975,0.989025
2,causal_multiscale_reasoning,17,reasoning,0.016799,0.983201
2,causal_multiscale_reasoning,18,reasoning,0.018174,0.981826
2,causal_multiscale_reasoning,19,reasoning,0.02038,0.97962
2,causal_multiscale_reasoning,20,reasoning,0.025492,0.974508
2,causal_multiscale_reasoning,21,reasoning,0.025966,0.974034
2,causal_multiscale_reasoning,22,reasoning,0.030096,0.969904
2,causal_multiscale_reasoning,23,reasoning,0.039914,0.960086
2,causal_multiscale_reasoning,24,reasoning,0.046174,0.953826
2,causal_multiscale_reasoning,25,reasoning,0.045497,0.954503
2,causal_multiscale_reasoning,26,reasoning,0.047805,0.952195
2,causal_multiscale_reasoning,27,reasoning,0.048279,0.951721
2,causal_multiscale_reasoning,28,reasoning,0.053344,0.946656
2,causal_multiscale_reasoning,29,reasoning,0.054436,0.945564
2,causal_multiscale_reasoning,30,reasoning,0.04866,0.95134
2,causal_multiscale_reasoning,31,reasoning,0.0485,0.9515
2,causal_multiscale_reasoning,32,reasoning,0.04273,0.95727
2,causal_multiscale_reasoning,33,reasoning,0.039757,0.960243
2,causal_multiscale_reasoning,34,reasoning,0.031787,0.968213
2,causal_multiscale_reasoning,35,reasoning,0.019317,0.980683
2,causal_multiscale_reasoning,36,reasoning,0.245876,0.754124
3,hidden_variable_identification,0,brainstorm,0.083401,0.916599
3,hidden_variable_identification,1,brainstorm,0.007668,0.992332
3,hidden_variable_identification,2,brainstorm,0.008877,0.991123
3,hidden_variable_identification,3,brainstorm,0.011556,0.988444
3,hidden_variable_identification,4,brainstorm,0.015602,0.984398
3,hidden_variable_identification,5,brainstorm,0.013698,0.986302
3,hidden_variable_identification,6,brainstorm,0.011513,0.988487
3,hidden_variable_identification,7,brainstorm,0.001049,0.998951
3,hidden_variable_identification,8,brainstorm,0.001771,0.998229
3,hidden_variable_identification,9,brainstorm,0.002463,0.997537
3,hidden_variable_identification,10,brainstorm,0.002882,0.997118
3,hidden_variable_identification,11,brainstorm,0.003252,0.996748
3,hidden_variable_identification,12,brainstorm,0.003776,0.996224
3,hidden_variable_identification,13,brainstorm,0.004178,0.995822
3,hidden_variable_identification,14,brainstorm,0.004878,0.995122
3,hidden_variable_identification,15,brainstorm,0.005757,0.994243
3,hidden_variable_identification,16,brainstorm,0.006316,0.993684
3,hidden_variable_identification,17,brainstorm,0.007001,0.992999
3,hidden_variable_identification,18,brainstorm,0.008936,0.991064
3,hidden_variable_identification,19,brainstorm,0.010278,0.989722
3,hidden_variable_identification,20,brainstorm,0.013405,0.986595
3,hidden_variable_identification,21,brainstorm,0.016076,0.983924
3,hidden_variable_identification,22,brainstorm,0.021735,0.978265
3,hidden_variable_identification,23,brainstorm,0.02966,0.97034
3,hidden_variable_identification,24,brainstorm,0.036204,0.963796
3,hidden_variable_identification,25,brainstorm,0.030443,0.969557
3,hidden_variable_identification,26,brainstorm,0.031682,0.968318
3,hidden_variable_identification,27,brainstorm,0.034283,0.965717
3,hidden_variable_identification,28,brainstorm,0.03626,0.96374
3,hidden_variable_identification,29,brainstorm,0.037307,0.962693
3,hidden_variable_identification,30,brainstorm,0.032256,0.967744
3,hidden_variable_identification,31,brainstorm,0.031105,0.968895
3,hidden_variable_identification,32,brainstorm,0.02746,0.97254
3,hidden_variable_identification,33,brainstorm,0.025418,0.974582
3,hidden_variable_identification,34,brainstorm,0.022056,0.977944
3,hidden_variable_identification,35,brainstorm,0.014411,0.985589
3,hidden_variable_identification,36,brainstorm,0.096163,0.903837
3,hidden_variable_identification,0,graph,0.099428,0.900572
3,hidden_variable_identification,1,graph,0.010033,0.989967
3,hidden_variable_identification,2,graph,0.010698,0.989302
3,hidden_variable_identification,3,graph,0.012758,0.987242
3,hidden_variable_identification,4,graph,0.014791,0.985209
3,hidden_variable_identification,5,graph,0.012549,0.987451
3,hidden_variable_identification,6,graph,0.010145,0.989855
3,hidden_variable_identification,7,graph,0.000881,0.999119
3,hidden_variable_identification,8,graph,0.001234,0.998766
3,hidden_variable_identification,9,graph,0.001899,0.998101
3,hidden_variable_identification,10,graph,0.00223,0.99777
3,hidden_variable_identification,11,graph,0.002574,0.997426
3,hidden_variable_identification,12,graph,0.003085,0.996915
3,hidden_variable_identification,13,graph,0.003701,0.996299
3,hidden_variable_identification,14,graph,0.00411,0.99589
3,hidden_variable_identification,15,graph,0.004447,0.995553
3,hidden_variable_identification,16,graph,0.004909,0.995091
3,hidden_variable_identification,17,graph,0.005529,0.994471
3,hidden_variable_identification,18,graph,0.006895,0.993105
3,hidden_variable_identification,19,graph,0.008055,0.991945
3,hidden_variable_identification,20,graph,0.010211,0.989789
3,hidden_variable_identification,21,graph,0.011588,0.988412
3,hidden_variable_identification,22,graph,0.013557,0.986443
3,hidden_variable_identification,23,graph,0.017462,0.982538
3,hidden_variable_identification,24,graph,0.02078,0.97922
3,hidden_variable_identification,25,graph,0.019822,0.980178
3,hidden_variable_identification,26,graph,0.02127,0.97873
3,hidden_variable_identification,27,graph,0.024038,0.975962
3,hidden_variable_identification,28,graph,0.026143,0.973857
3,hidden_variable_identification,29,graph,0.027528,0.972472
3,hidden_variable_identification,30,graph,0.027705,0.972295
3,hidden_variable_identification,31,graph,0.027044,0.972956
3,hidden_variable_identification,32,graph,0.024221,0.975779
3,hidden_variable_identification,33,graph,0.022506,0.977494
3,hidden_variable_identification,34,graph,0.018361,0.981639
3,hidden_variable_identification,35,graph,0.011338,0.988662
3,hidden_variable_identification,36,graph,0.114751,0.885249
3,hidden_variable_identification,0,patterns,0.120806,0.879194
3,hidden_variable_identification,1,patterns,0.015236,0.984764
3,hidden_variable_identification,2,patterns,0.014718,0.985282
3,hidden_variable_identification,3,patterns,0.016187,0.983813
3,hidden_variable_identification,4,patterns,0.01947,0.98053
3,hidden_variable_identification,5,patterns,0.01631,0.98369
3,hidden_variable_identification,6,patterns,0.014029,0.985971
3,hidden_variable_identification,7,patterns,0.001308,0.998692
3,hidden_variable_identification,8,patterns,0.001856,0.998144
3,hidden_variable_identification,9,patterns,0.002572,0.997428
3,hidden_variable_identification,10,patterns,0.003079,0.996921
3,hidden_variable_identification,11,patterns,0.003665,0.996335
3,hidden_variable_identification,12,patterns,0.004377,0.995623
3,hidden_variable_identification,13,patterns,0.004882,0.995118
3,hidden_variable_identification,14,patterns,0.005484,0.994516
3,hidden_variable_identification,15,patterns,0.006008,0.993992
3,hidden_variable_identification,16,patterns,0.006791,0.993209
3,hidden_variable_identification,17,patterns,0.007302,0.992698
3,hidden_variable_identification,18,patterns,0.008975,0.991025
3,hidden_variable_identification,19,patterns,0.010669,0.989331
3,hidden_variable_identification,20,patterns,0.013463,0.986537
3,hidden_variable_identification,21,patterns,0.015609,0.984391
3,hidden_variable_identification,22,patterns,0.018492,0.981508
3,hidden_variable_identification,23,patterns,0.023232,0.976768
3,hidden_variable_identification,24,patterns,0.028544,0.971456
3,hidden_variable_identification,25,patterns,0.027608,0.972392
3,hidden_variable_identification,26,patterns,0.028977,0.971023
3,hidden_variable_identification,27,patterns,0.030273,0.969727
3,hidden_variable_identification,28,patterns,0.032919,0.967081
3,hidden_variable_identification,29,patterns,0.034815,0.965185
3,hidden_variable_identification,30,patterns,0.032647,0.967353
3,hidden_variable_identification,31,patterns,0.032379,0.967621
3,hidden_variable_identification,32,patterns,0.029333,0.970667
3,hidden_variable_identification,33,patterns,0.026705,0.973295
3,hidden_variable_identification,34,patterns,0.021494,0.978506
3,hidden_variable_identification,35,patterns,0.013466,0.986534
3,hidden_variable_identification,36,patterns,0.126448,0.873552
3,hidden_variable_identification,0,synthesis,0.044932,0.955068
3,hidden_variable_identification,1,synthesis,0.004797,0.995203
3,hidden_variable_identification,2,synthesis,0.004624,0.995376
3,hidden_variable_identification,3,synthesis,0.005435,0.994565
3,hidden_variable_identification,4,synthesis,0.006326,0.993674
3,hidden_variable_identification,5,synthesis,0.005168,0.994832
3,hidden_variable_identification,6,synthesis,0.004411,0.995589
3,hidden_variable_identification,7,synthesis,0.000428,0.999572
3,hidden_variable_identification,8,synthesis,0.000674,0.999326
3,hidden_variable_identification,9,synthesis,0.000942,0.999058
3,hidden_variable_identification,10,synthesis,0.001062,0.998938
3,hidden_variable_identification,11,synthesis,0.001125,0.998875
3,hidden_variable_identification,12,synthesis,0.001312,0.998688
3,hidden_variable_identification,13,synthesis,0.001369,0.998631
3,hidden_variable_identification,14,synthesis,0.001566,0.998434
3,hidden_variable_identification,15,synthesis,0.001657,0.998343
3,hidden_variable_identification,16,synthesis,0.001876,0.998124
3,hidden_variable_identification,17,synthesis,0.002008,0.997992
3,hidden_variable_identification,18,synthesis,0.002456,0.997544
3,hidden_variable_identification,19,synthesis,0.002716,0.997284
3,hidden_variable_identification,20,synthesis,0.003488,0.996512
3,hidden_variable_identification,21,synthesis,0.004044,0.995956
3,hidden_variable_identification,22,synthesis,0.005101,0.994899
3,hidden_variable_identification,23,synthesis,0.006125,0.993875
3,hidden_variable_identification,24,synthesis,0.007206,0.992794
3,hidden_variable_identification,25,synthesis,0.006893,0.993107
3,hidden_variable_identification,26,synthesis,0.007118,0.992882
3,hidden_variable_identification,27,synthesis,0.00722,0.99278
3,hidden_variable_identification,28,synthesis,0.007546,0.992454
3,hidden_variable_identification,29,synthesis,0.008005,0.991995
3,hidden_variable_identification,30,synthesis,0.007457,0.992543
3,hidden_variable_identification,31,synthesis,0.007144,0.992856
3,hidden_variable_identification,32,synthesis,0.006554,0.993446
3,hidden_variable_identification,33,synthesis,0.006146,0.993854
3,hidden_variable_identification,34,synthesis,0.004961,0.995039
3,hidden_variable_identification,35,synthesis,0.003073,0.996927
3,hidden_variable_identification,36,synthesis,0.019141,0.980859
3,hidden_variable_identification,0,reasoning,0.123767,0.876233
3,hidden_variable_identification,1,reasoning,0.011596,0.988404
3,hidden_variable_identification,2,reasoning,0.013254,0.986746
3,hidden_variable_identification,3,reasoning,0.014817,0.985183
3,hidden_variable_identification,4,reasoning,0.016264,0.983736
3,hidden_variable_identification,5,reasoning,0.014228,0.985772
3,hidden_variable_identification,6,reasoning,0.012067,0.987933
3,hidden_variable_identification,7,reasoning,0.001091,0.998909
3,hidden_variable_identification,8,reasoning,0.001445,0.998555
3,hidden_variable_identification,9,reasoning,0.001927,0.998073
3,hidden_variable_identification,10,reasoning,0.002352,0.997648
3,hidden_variable_identification,11,reasoning,0.002679,0.997321
3,hidden_variable_identification,12,reasoning,0.003008,0.996992
3,hidden_variable_identification,13,reasoning,0.00341,0.99659
3,hidden_variable_identification,14,reasoning,0.003685,0.996315
3,hidden_variable_identification,15,reasoning,0.004034,0.995966
3,hidden_variable_identification,16,reasoning,0.004515,0.995485
3,hidden_variable_identification,17,reasoning,0.005281,0.994719
3,hidden_variable_identification,18,reasoning,0.006688,0.993312
3,hidden_variable_identification,19,reasoning,0.008137,0.991863
3,hidden_variable_identification,20,reasoning,0.011523,0.988477
3,hidden_variable_identification,21,reasoning,0.013101,0.986899
3,hidden_variable_identification,22,reasoning,0.015213,0.984787
3,hidden_variable_identification,23,reasoning,0.019583,0.980417
3,hidden_variable_identification,24,reasoning,0.023505,0.976495
3,hidden_variable_identification,25,reasoning,0.021669,0.978331
3,hidden_variable_identification,26,reasoning,0.022719,0.977281
3,hidden_variable_identification,27,reasoning,0.025008,0.974992
3,hidden_variable_identification,28,reasoning,0.026817,0.973183
3,hidden_variable_identification,29,reasoning,0.027909,0.972091
3,hidden_variable_identification,30,reasoning,0.02704,0.97296
3,hidden_variable_identification,31,reasoning,0.026079,0.973921
3,hidden_variable_identification,32,reasoning,0.023655,0.976345
3,hidden_variable_identification,33,reasoning,0.02208,0.97792
3,hidden_variable_identification,34,reasoning,0.018347,0.981653
3,hidden_variable_identification,35,reasoning,0.011402,0.988598
3,hidden_variable_identification,36,reasoning,0.110291,0.889709
4,model_abstraction_and_breakdown,0,brainstorm,0.050935,0.949065
4,model_abstraction_and_breakdown,1,brainstorm,0.006131,0.993869
4,model_abstraction_and_breakdown,2,brainstorm,0.00806,0.99194
4,model_abstraction_and_breakdown,3,brainstorm,0.011892,0.988108
4,model_abstraction_and_breakdown,4,brainstorm,0.016105,0.983895
4,model_abstraction_and_breakdown,5,brainstorm,0.014467,0.985533
4,model_abstraction_and_breakdown,6,brainstorm,0.012026,0.987974
4,model_abstraction_and_breakdown,7,brainstorm,0.001038,0.998962
4,model_abstraction_and_breakdown,8,brainstorm,0.001831,0.998169
4,model_abstraction_and_breakdown,9,brainstorm,0.002427,0.997573
4,model_abstraction_and_breakdown,10,brainstorm,0.002887,0.997113
4,model_abstraction_and_breakdown,11,brainstorm,0.003271,0.996729
4,model_abstraction_and_breakdown,12,brainstorm,0.003793,0.996207
4,model_abstraction_and_breakdown,13,brainstorm,0.004019,0.995981
4,model_abstraction_and_breakdown,14,brainstorm,0.004668,0.995332
4,model_abstraction_and_breakdown,15,brainstorm,0.005347,0.994653
4,model_abstraction_and_breakdown,16,brainstorm,0.005972,0.994028
4,model_abstraction_and_breakdown,17,brainstorm,0.006394,0.993606
4,model_abstraction_and_breakdown,18,brainstorm,0.007768,0.992232
4,model_abstraction_and_breakdown,19,brainstorm,0.009045,0.990955
4,model_abstraction_and_breakdown,20,brainstorm,0.012508,0.987492
4,model_abstraction_and_breakdown,21,brainstorm,0.014526,0.985474
4,model_abstraction_and_breakdown,22,brainstorm,0.020241,0.979759
4,model_abstraction_and_breakdown,23,brainstorm,0.026909,0.973091
4,model_abstraction_and_breakdown,24,brainstorm,0.031565,0.968435
4,model_abstraction_and_breakdown,25,brainstorm,0.026902,0.973098
4,model_abstraction_and_breakdown,26,brainstorm,0.027231,0.972769
4,model_abstraction_and_breakdown,27,brainstorm,0.029416,0.970584
4,model_abstraction_and_breakdown,28,brainstorm,0.030761,0.969239
4,model_abstraction_and_breakdown,29,brainstorm,0.030487,0.969513
4,model_abstraction_and_breakdown,30,brainstorm,0.024854,0.975146
4,model_abstraction_and_breakdown,31,brainstorm,0.023237,0.976763
4,model_abstraction_and_breakdown,32,brainstorm,0.020152,0.979848
4,model_abstraction_and_breakdown,33,brainstorm,0.019083,0.980917
4,model_abstraction_and_breakdown,34,brainstorm,0.017275,0.982725
4,model_abstraction_and_breakdown,35,brainstorm,0.011393,0.988607
4,model_abstraction_and_breakdown,36,brainstorm,0.104453,0.895547
4,model_abstraction_and_breakdown,0,graph,0.10848,0.89152
4,model_abstraction_and_breakdown,1,graph,0.012866,0.987134
4,model_abstraction_and_breakdown,2,graph,0.015882,0.984118
4,model_abstraction_and_breakdown,3,graph,0.019183,0.980817
4,model_abstraction_and_breakdown,4,graph,0.021578,0.978422
4,model_abstraction_and_breakdown,5,graph,0.018403,0.981597
